您好，这几天胃不舒服，有时候有点痛，然后前段时间还有点消化不良，有几天便秘，然后这两天不知道是因为消化不良还是前两天吃了西瓜和别的原因，肚子开始痛，就有点像要拉肚子的那种感觉，但也不是很严重，就是软便有那么一点点稀，请问这是怎么回事呢？,消化不良,ICD_10,便秘,ICD_10
今年33.脾虚胃寒三年了，去年非常厉害，吃了凉的，又冻着了，拉了十几天肚子…最后不拉肚子了，但是大便次数有时每天三四次，有时四五次，大便也成型，吃点药好了，过几天又复发…最后吃的中药调理的，好多了…过年在家刚开始还挺好，什么都能吃，现在这两天肚子不好受，每天两次厕所，早晨睡醒就腰疼…感觉吃葡萄干吃多了造成的，弄的又什么也不敢吃了…很怕冷，换一个温度暖和的工作环境管用吗，是温度太冷造成的消化不良还是饮食…,消化不良,ICD_10
消化不良胃胀！有时候还打嗝,消化不良,ICD_10
肚子一直胀，月经晚了十几天，一直消化不良，呕吐,消化不良,ICD_10,呕吐,ICD_10
宝贝3岁，今天拉肚子，痛的时候就马上拉，第一次的大便是消化不良，之后都呈鼻涕状，从早上到现在拉10多次了，发烧38.2度，咨询一下吃什么药,消化不良,ICD_10
上周因为腹泻去了次医院肚子和小腹很胀到了这周肚子不胀也不腹泻了右小腹摸着有点硬硬的不疼会有血管就是青色的那种显露出来是消化不良积食还是其他病症需要去医院吗,消化不良,ICD_10,腹泻,ICD_10
消化不良，肚子胀气还咕咕叫,消化不良,ICD_10
我小孩3岁了，他现在不知道怎么了，肠胃很差吃什么都消化不良，有时候吃一点东西就开始打嗝，还有时候呕吐。小孩肠胃不好用什么调理？,消化不良,ICD_10,呕吐,ICD_10
我一天三次大便不成形，快一年了，前几天到一家附属医院检查，医生给我化验了大便和血常规，说是消化不良，但吃完医生开的药还是不见好转。一天三次大便不成型怎么回事？,消化不良,ICD_10
最近又不知道是怎么回事，总觉得消化不良，吃点什么都觉得涨涨的，不吃也觉得腹胀，总觉得肚子里有气，可是怎么也排不出来，中医建议艾灸，下肢寒凉怎样艾灸？,消化不良,ICD_10
最近这几个月来胃疼，消化不良，肚子疼痛，腹胀严重，还总是拉肚子，叽里呱啦叫，一天拉好几次，四肢无力，脸色暗黄，试过很多方法都无法缓解症状。胃疼，拉肚子是怎么回事？,消化不良,ICD_10
长期食欲不佳，消化不良，营养也不良，服用了羔羊胃提取物后效果较好，但是一停药就马上不爱吃饭了，羔羊胃b12多少费用一盒？,消化不良,ICD_10
就是因为我的下颌角很扁，他们家里人都说这个不是旺夫的相，就让他不要和我在一起了，我表姑姐姐很是伤心。我吃过东西后经常觉得肚子胀，有些消化不良，下颚角手术多少费用？,消化不良,ICD_10
六天前拉过一次，但有血，之后就没拉了，怎么办，肚子也不痛，最近食量很大，午饭吃两碗，晚饭吃两碗，会不会是吃太多了消化不良导致的6天没大便了怎么回事？,消化不良,ICD_10
我老公每天中午吃完饭后就要跑厕所、而且每次都是拉肚子的。不知道是习惯的问题还是肠胃不好或者是消化不良了。吃完中午饭就拉肚子是怎么回事？,消化不良,ICD_10
我一吃凉东西尤其是喝凉啤酒就会复发，症状为肚脐周围阵痛，饭后不久就想去厕所，大便次数一天3到4次，大便不成形，消化不良状排便后症状消失。一吃凉东西就拉肚子是怎么回事？,消化不良,ICD_10
本人刚给宝宝断奶二十天后悔了还能追奶，宝宝还才四个多月，之前一直以为吃母乳消化不良，后来改吃奶粉还是消化不良，断奶时还服用了三天麦芽山楂水，断奶两个月还能追奶吗？,消化不良,ICD_10
饭量不大，偶有消化不良，拉肚子主要是提高免疫力，增加胃口，防止消化不良和防止拉肚子的益生菌。有点担心，宝宝吃哪种益生菌比较好？,消化不良,ICD_10
前天晚上刚吃完饭就同房新生活了，过程20分钟，很兴奋插的很深，做后感觉小肚子疼，肛门坠痛，半夜还消化不良吐了，一天前今天小肚子还有点疼，躺着按压小肚子疼，同房后下腹微痛正常吗？,消化不良,ICD_10
西米性温，味甘，有健脾，补肺，亮发，健脑，明目，益肝，治脾胃虚弱和消化不良的作用，西米中的淀粉可以为人体提供能量，哺乳期能吃西米吗？,消化不良,ICD_10
我平时消化不良，刚才吃完晚餐，我觉得上肚子不舒服，我休息了一下，突然觉得胃痛，简直是难以忍受，恶心，还想吐，在家胃痛怎么办？,消化不良,ICD_10
吃东西吃的太多导致消化不良，吃健胃消食片也没有什么用，后来吐的时候就吐出来，吐出来的特别少，但是感觉胃里有东西，吃多了可以催吐吗？,消化不良,ICD_10
我吃一点东西肚子就变得很大了，像个孕妇一样，平时不吃东西肚子也有点大，饮食不太规律，不喜欢吃饭喜欢吃零食之类的，而且有点消化不良。吃点饭肚子就大怎么回事？,消化不良,ICD_10
我这两天拉肚子，但朋友送了点黄豆糕，听闺蜜说黄豆糕属于凉性食品，服用了以后可能会引起腹痛，腹泻等消化不良的症状，请问拉肚子吃黄豆糕好吗？,消化不良,ICD_10,腹泻,ICD_10,腹痛,ICD_10
前段时间吃东西引起消化不良，服用了丁啉没什么大的作用，去镇上的医院给我开了一个疗程的中药治疗养胃，我想问中药喝完要过几天才能喝酒，因为不久朋友结婚得必须喝酒，中药停一天可以喝酒吗？,消化不良,ICD_10
最近总是感觉腹痛，胃部消化不良，吃东西总是感觉恶心想吐，再就是拉肚子，因为以前有胃病，担心胃病复发，就去镇上的医院检查，医生说是患有胃扭转。胃扭转是怎么造成的？,消化不良,ICD_10,胃扭转,ICD_10,腹痛,ICD_10
胃消化不良，空腹都要打嗝，现在胸口左后背刺痛是不是胃病影响的，胃病吃稀饭，馒头对胃消化好不好啊？,消化不良,ICD_10
胃不消化不良，吃点饭菜就打嗝，空腹也打嗝,消化不良,ICD_10
37天宝宝哭闹，大便有点发绿，酸臭，感觉肚子胀气，是不是消化不良，肠绞痛。感觉大便有粘液。,消化不良,ICD_10
【关于七珍丹的用药疑问】孩子4个月，晚上睡觉不踏实，睡眠中经常突然大哭惊醒。哭的时候总是放屁，婴儿嘴里和拉出的大便都有酸臭味。都说是受惊和消化不良是否可以吃这个七珍丹,消化不良,ICD_10
胃酸反酸反流烧心消化不良舌苔发黄！,消化不良,ICD_10
朋友对我说，他近些时候总是放屁，很多，有声音但是屁不臭，肚子似乎总消化不良，肠子老响，能感觉到蠕动。总是放屁但是不臭这是何种原因？,消化不良,ICD_10
近些时候这几天不知道是不是消化不良，感觉胃里有气翻滚，吃完饭就胃胀恶心，但什么东西都吐不出来，一直想吐，想问下胃胀想吐该怎么缓解，怎么办才好？,消化不良,ICD_10
拉肚子厉害，去医院说是消化不良，开了药，但发现吃完后肚子一阵一阵的绞痛，想拉肚子又拉不出来，是怎么回事？肚子一阵一阵的痛是怎么回事？,消化不良,ICD_10
最近这几天晚上做床上喝点开水肚子就开始响，食欲也减退了感觉不到饿，还总是打嗝，也不拉肚子也不涨。医生说我是消化不良,消化不良,ICD_10
胃不舒服感觉老是消化不良每到晚上睡觉时就恶心,消化不良,ICD_10
我吃东西下去的时候胃特别疼，刚开始我以为是消化不良。吃了三次马丁啉，结果没有用，第2天反而更加严重了，第2天吃东西下去碰到都疼，我想请问一下这个是不是胃炎啊？如果是胃炎的话，请问可以用药物治愈吗？？,消化不良,ICD_10,胃炎,ICD_10
胃疼，去医院想做个胃镜的，医生给的建议是暂时不用，说是吃多了，消化不良。就给开了点药，到现在吃药三天了还是痛，以前是两个肋骨中间痛，现在吃完药是右肋骨下面一点痛。我这种情况该怎么解决。,消化不良,ICD_10
前一阵饭后饱胀，看西医说是胃动力不足，看中医说是胃炎，前几天好的差不多了，感觉没有什么不适感，但是昨天不知道是不是因为吃的有点油了，胃里会有灼烧感，我想知道我这是消化不良还是胃炎呀,消化不良,ICD_10,胃炎,ICD_10
8个月宝宝拉这种便便，一周了，看起是消化不良，但是不知道啥原因引起的。最近不想去医院，医院人多，怕流感，谢谢,消化不良,ICD_10
您好医生，就是这几天胃不舒服，吃了两个星期的兰嗦搭配一个星期的达喜吃了以后舒服了点，但是偶尔还是会不舒服，比如说午饭一个小时后躺下会有消化不良的感觉，胃会有种说不出来的感觉，然后今天午饭后大概3个小时后胃又开始隐痛，并且有一点偏右，但是现在又稍微好一点了，请问这是胃炎的症状吗？大半年前做过胃镜是浅表性胃炎，现在这样需要马上去做胃镜吗？,消化不良,ICD_10,浅表性胃炎,ICD_10,胃炎,ICD_10
医生你好，我每次体检的时候，都是检出消化不良，而且本人也很消瘦。,消化不良,ICD_10,消瘦,ICD_10
你好，消化不良每次吃完饭都腹胀，我有过高危性行为，会是艾滋病吗,消化不良,ICD_10
大便墨绿色，像是黑便，不成型，拉稀，手纸是这样的，我想问一下，有可能是消化道出血导致的吗？还是消化不良，肠炎什么的导致的？要去医院看一下嘛,消化不良,ICD_10,肠炎,ICD_10,消化道出血,ICD_10
医院体检中心做检查内检时医生说我下腹部饱满然后我做了b超检查检查子宫附件子宫动脉彩超。第一次发现子宫后方有黑块医生考虑我是经常便秘这个原因怀疑是没拉干净的粑粑让我解决了再做检查第二次复诊拿了下面的报告单有点迷糊这是该检查肠道还是妇科几年前我有大概小半年便秘很严重每天总是会放屁的情况吃了很多中药助消化药都没什么用。后面渐渐好了一些，感觉自己消化不良，有时候拉粑粑都有食物残渣样。下面图片是报告单,消化不良,ICD_10,便秘,ICD_10
有过肠胃炎病史，嗳气（只有在中午吃完饭之后，趴着课桌睡觉的时候有时就会打不响的嗝，就感有一股气，或者是醒来的时候）肚脐上面那块地方，有时就会有点痛，感觉大部分涨涨的，有时就会感觉有点难受，有点像消化不良，饮食不规律，双休日经常一天吃一顿（晚餐），经常熬夜党,消化不良,ICD_10,胃炎,ICD_10
我的肚子不舒服有一个月了，空腹时很难受，但是进食后情况就会好转，一般上午9点到10点左右下午5六点左右不舒服，有时会有恶心的感觉。进食和大便正常不受影响，之前去中医院医生说是肝脾气滞，消化不良开了药调理没有多大效果。,消化不良,ICD_10
最近胃胀气严重，消化不良，只能吃清淡食物，油腻辛辣根本消化不了，害我肉都不敢吃，吃饭也不敢吃饱，胃里面一直有气体排出来,消化不良,ICD_10
这几天中午吃完饭后要上大号，这是什么问题消化不良吃饭前可以吃健胃消食片吗？,消化不良,ICD_10
宝宝三个月了，之前一直稀便，次数多大八九次，以为是母乳所以稀，时隔半个月后发现是因为母亲每天吃的水果比较多，牛奶喝的导致的消化不良。后来不吃水果和牛奶后，宝宝的便便变稠了，请问要吃药吗？,消化不良,ICD_10
您好，这几天胃部不适，吃了几天兰索拉唑肠溶片没有太大的效果，半年前才做过胃镜检查出来是慢性浅表性胃炎，但是以前吃过药后还是有一点作用的，并且躺下的时候胃部也有不适和类似消化不良的感觉，请问这是加重了的原因吗？还是需要再去做一次检查呢？,消化不良,ICD_10,慢性浅表性胃炎,ICD_10,浅表性胃炎,ICD_10,胃炎,ICD_10
您好！医生，我本身消化不良，经常有涨气，还便秘，现在稍微用力排便上厕所擦屁股纸巾上有明显鲜红的血，这是为什么？不用力就没事不会出血？请问我该怎么办,消化不良,ICD_10,便秘,ICD_10
消化不良，大便不成型，每天上卫生间3到四次，好像有点血。就和以前熬夜上火差不多吧，去中医院看过，开了点药吃了，让我忌口一段时间症状有所改善，我就不忌口了，然后没多长时间又开始了，不过卫生间一天一到两次，吃了消炎药和乳酸菌素片，请问需要去医院做肠镜检查吗？如果检查需要注意什么,消化不良,ICD_10
消化不良，酸臭味，并且伴有未消化食物。,消化不良,ICD_10
两个半月婴儿消化不良,消化不良,ICD_10
消化不良，大便松散，含菜叶子，和橘子颗粒,消化不良,ICD_10
我想问一下5个月的宝宝最近几天频繁吐奶而且吐的比较多吐的是奶黄色的液体一直是奶粉喂养以前几乎很少吐奶每次吃完都会拍嗝最近几天吐奶比较频繁吃好几个小时也会突然吐有时候刚吐完十几分钟又吐宝宝是不是消化不良啊还是有什么别的不舒服但是他舌头上没有白色奶渍也没有口气大便每天一次大便中也没有奶瓣和气泡宝宝没有其他症状精神状态也正常请问是什么原因有什么方法可以改善需要去医院吗,消化不良,ICD_10
一个月宝宝今天拉黄绿色便便，偏稀。拉便便时放屁伴有哭闹。纯母乳喂养，从出生一直戴着帽子，今天脱掉有一两个小时，是受凉了还是消化不良？,消化不良,ICD_10
宝宝消化不良，怎么才能好,消化不良,ICD_10
宝宝拉肚子十来天，去妇幼保健院看了医生说消化不良，开了好多药吃了，贴了都没用，主要宝宝精神好，又能吃能睡，不哭不闹，咨询一下是什么情况,消化不良,ICD_10
这段时间排便不规律要么变细要么就特别软，交替着来，但是颜色倒是黄褐色的。然后有时候打嗝还会反胃反酸啥的吃完饭总觉得胃里不太舒服，是消化不良吗？,消化不良,ICD_10
胃胀，打嗝，吃一点就胀，时不时隐痛，好转几天又开始胀，消化不良，反反复复的怎么办？,消化不良,ICD_10
总是消化不良反复胃胀，一吃完饭就胀，有慢性浅表性胃炎，反反复复，中间有吃中药好过但又复发了，怎么治疗？怎么调理？吃什么药比较好。,消化不良,ICD_10,慢性浅表性胃炎,ICD_10,浅表性胃炎,ICD_10,胃炎,ICD_10
一个多月的宝宝应该是消化不良，会溢奶，舌苔上有一层白白的，奶量减少。这应该怎么办？我一直在喂益生菌，感觉没用。,消化不良,ICD_10
我父亲消化不良也很怕冷身体全身冰凉,消化不良,ICD_10
纯母乳新生宝宝第16天开始将近20天没有正常大便了，中间喝四磨汤排过两次，先后喝过妈咪爱和长乐康，消化不良还一直要吃奶该怎么办,消化不良,ICD_10
您好，我是给我对象咨询的，我对象经常腹响，而且每天都要大便两三次，怎么吃都不胖，是不是消化不良？和经常腹响有关系吗？,消化不良,ICD_10
腹痛，腹胀，消化不良，恶心,消化不良,ICD_10,腹痛,ICD_10
便秘消化不良，有慢性胃炎，上腹胀，老放屁肚子咕噜咕噜叫，排便费力,消化不良,ICD_10,慢性胃炎,ICD_10,胃炎,ICD_10,便秘,ICD_10
20岁女消化不良8个月四个月前做了肠镜未见异常大便正常食欲也好平时吃了油腻的杂的东西会腹胀腹部不规则刺痛在肠子的位置饮食清淡规律症状就会消失,消化不良,ICD_10,未见异常,ICD_10
肠胃消化不良，腹部总是咕噜咕噜的叫，总拉稀粑粑，还有像泡泡一样的，已经好多年了,消化不良,ICD_10
孩子不爱喝奶，吃东西不香，趴着睡觉，是不是消化不良，积食，可不可以喝四磨汤,消化不良,ICD_10
12岁女童，由于挑食导致体重減少，体重逐渐降低;此女童运动功能逐渐退缓，有免疫力差，消化不良的症状,消化不良,ICD_10
很瘦，快一米八了才一百一十斤的体重，是因为消化不良还是，有没有方法长胖？,消化不良,ICD_10
很瘦，快一米八了才110斤的体重，是因为消化不良还是，有没有方法长胖？,消化不良,ICD_10
经常消化不良，便秘，腹胀，小肚子凸起，感觉不到饿,消化不良,ICD_10,便秘,ICD_10
